RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,Date,ZORI
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-11-2018,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-12-2018,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-01-2019,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,28-02-2019,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-03-2019,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-04-2019,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-05-2019,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-06-2019,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-07-2019,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-08-2019,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-09-2019,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-10-2019,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-11-2019,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-12-2019,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-01-2020,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,29-02-2020,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-03-2020,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-04-2020,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-05-2020,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-06-2020,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-07-2020,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-08-2020,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-09-2020,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-10-2020,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-11-2020,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-12-2020,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-01-2021,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,28-02-2021,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-03-2021,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-04-2021,
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-05-2021,992.020536
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-06-2021,1005.858029
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-07-2021,1026.472681
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-08-2021,1028.632731
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-09-2021,1041.446518
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-10-2021,1058.566147
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-11-2021,1073.523042
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-12-2021,1098.177299
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-01-2022,1113.185133
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,28-02-2022,1136.403531
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-03-2022,1139.507758
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-04-2022,1151.536165
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-05-2022,1158.756219
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-06-2022,1186.899261
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-07-2022,1214.422029
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-08-2022,1245.478306
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-09-2022,1241.775998
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-10-2022,1240.132462
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-11-2022,1228.119517
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-12-2022,1220.4293
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-01-2023,1211.835043
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,28-02-2023,1226.436557
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-03-2023,1238.893295
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-04-2023,1254.335962
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-05-2023,1263.074128
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-06-2023,1270.74865
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-07-2023,1279.347758
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-08-2023,1287.66721
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-09-2023,1305.451571
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-10-2023,1296.537004
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-11-2023,1286.653494
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-12-2023,1277.495338
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-01-2024,1286.96997
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,29-02-2024,1307.083401
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-03-2024,1330.384928
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-04-2024,1342.566001
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-05-2024,1343.100141
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-06-2024,1333.897709
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-07-2024,1340.204611
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-08-2024,1369.854117
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-09-2024,1409.201618
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-10-2024,1411.508029
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-11-2024,1392.925863
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-12-2024,1374.405631
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-01-2025,1389.025446
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,28-02-2025,1396.559146
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-03-2025,1405.491529
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-04-2025,1415.608614
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,31-05-2025,1390.820608
10627,1036,Burlington,city,NC,NC,"Burlington, NC",Alamance County,30-06-2025,1400.449495
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-01-2015,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,28-02-2015,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-03-2015,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-04-2015,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-05-2015,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-06-2015,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-07-2015,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-08-2015,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-09-2015,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-10-2015,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-11-2015,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-12-2015,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-01-2016,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,29-02-2016,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-03-2016,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-04-2016,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-05-2016,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-06-2016,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-07-2016,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-08-2016,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-09-2016,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-10-2016,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-11-2016,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-12-2016,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-01-2017,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,28-02-2017,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-03-2017,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-04-2017,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-05-2017,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-06-2017,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-07-2017,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-08-2017,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-09-2017,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-10-2017,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-11-2017,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-12-2017,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-01-2018,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,28-02-2018,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-03-2018,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-04-2018,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-05-2018,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-06-2018,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-07-2018,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-08-2018,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-09-2018,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-10-2018,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-11-2018,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-12-2018,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-01-2019,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,28-02-2019,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-03-2019,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-04-2019,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-05-2019,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-06-2019,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-07-2019,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-08-2019,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-09-2019,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-10-2019,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-11-2019,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-12-2019,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-01-2020,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,29-02-2020,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-03-2020,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-04-2020,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-05-2020,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-06-2020,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-07-2020,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-08-2020,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-09-2020,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-10-2020,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-11-2020,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-12-2020,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-01-2021,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,28-02-2021,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-03-2021,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-04-2021,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-05-2021,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-06-2021,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-07-2021,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-08-2021,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-09-2021,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-10-2021,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-11-2021,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-12-2021,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-01-2022,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,28-02-2022,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-03-2022,
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-04-2022,1777.944803
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-05-2022,1837.135921
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-06-2022,1875.21443
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-07-2022,1878.834906
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-08-2022,1845.673636
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-09-2022,1824.622989
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-10-2022,1836.050875
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-11-2022,1851.072622
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-12-2022,1839.871636
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-01-2023,1820.363849
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,28-02-2023,1870.260504
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-03-2023,1910.252269
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-04-2023,1973.08478
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-05-2023,1949.203391
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-06-2023,1958.852228
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-07-2023,1921.512863
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-08-2023,1945.144244
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-09-2023,1945.128645
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-10-2023,1986.921079
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-11-2023,1951.031347
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-12-2023,1942.504025
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-01-2024,1983.461381
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,29-02-2024,1995.329433
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-03-2024,2022.429173
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-04-2024,1994.304782
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-05-2024,2067.523499
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-06-2024,2060.128509
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-07-2024,2100.201207
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-08-2024,2067.970036
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-09-2024,2156.637794
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-10-2024,2141.563742
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-11-2024,2148.283156
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-12-2024,2093.396553
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-01-2025,2087.910479
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,28-02-2025,2088.824415
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-03-2025,2089.715344
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-04-2025,2099.919846
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,31-05-2025,2104.70561
37711,2839,Cameron,city,NC,NC,"Fayetteville, NC",Harnett County,30-06-2025,2139.592593
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-01-2015,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,28-02-2015,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-03-2015,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-04-2015,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-05-2015,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-06-2015,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-07-2015,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-08-2015,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-09-2015,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-10-2015,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-11-2015,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-12-2015,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-01-2016,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,29-02-2016,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-03-2016,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-04-2016,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-05-2016,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-06-2016,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-07-2016,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-08-2016,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-09-2016,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-10-2016,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-11-2016,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-12-2016,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-01-2017,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,28-02-2017,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-03-2017,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-04-2017,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-05-2017,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-06-2017,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-07-2017,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-08-2017,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-09-2017,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-10-2017,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-11-2017,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-12-2017,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-01-2018,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,28-02-2018,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-03-2018,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-04-2018,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-05-2018,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-06-2018,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-07-2018,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-08-2018,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-09-2018,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-10-2018,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-11-2018,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-12-2018,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-01-2019,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,28-02-2019,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-03-2019,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-04-2019,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-05-2019,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-06-2019,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-07-2019,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-08-2019,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-09-2019,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-10-2019,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-11-2019,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-12-2019,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-01-2020,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,29-02-2020,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-03-2020,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-04-2020,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-05-2020,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-06-2020,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-07-2020,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-08-2020,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-09-2020,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-10-2020,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-11-2020,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-12-2020,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-01-2021,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,28-02-2021,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-03-2021,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-04-2021,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-05-2021,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-06-2021,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-07-2021,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-08-2021,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-09-2021,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-10-2021,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-11-2021,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-12-2021,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-01-2022,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,28-02-2022,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-03-2022,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-04-2022,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-05-2022,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-06-2022,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-07-2022,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-08-2022,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-09-2022,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-10-2022,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-11-2022,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-12-2022,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-01-2023,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,28-02-2023,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-03-2023,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-04-2023,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-05-2023,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-06-2023,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-07-2023,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-08-2023,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-09-2023,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-10-2023,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,30-11-2023,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-12-2023,
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,31-01-2024,
